n,J,R,rep,AMSE_Random,AMSE_MaxTwin_plus,AMSE_WMaxTwin_plus,diff_Random_minus_MaxTwin_plus,diff_MaxTwin_plus_minus_WMaxTwin_plus,abs_signed_overlap
80,5,10,41,0.09059505221516809,0.06134190325485929,0.05704836204262701,0.029253148960308797,0.004293541212232278,0.1
80,5,10,42,0.07231923905956064,0.06697026212901924,0.06290289765429972,0.005348976930541399,0.0040673644747195176,0.2
80,5,10,43,0.0761288888905215,0.03743170153700115,0.03269378752670881,0.038697187353520346,0.004737914010292339,0.35
80,5,10,44,0.06735379972669761,0.06391020655360312,0.05965096895410377,0.003443593173094492,0.004259237599499352,0.05
80,5,10,45,0.10332091706565866,0.05120520634419899,0.04683685358059475,0.052115710721459665,0.004368352763604241,0.2
80,5,10,46,0.0702318832313761,0.04505965221213318,0.04123672631229913,0.025172231019242916,0.0038229258998340454,0.3
80,5,10,47,0.056769602963486446,0.04911697520777475,0.03538408836590594,0.007652627755711697,0.01373288684186881,0.1
80,5,10,48,0.07664540359960699,0.053813743773492344,0.05189901926714893,0.022831659826114646,0.0019147245063434112,0.05
80,5,10,49,0.09581853446662623,0.07571930770386477,0.07241500021291508,0.020099226762761463,0.00330430749094969,0.2
80,5,10,50,0.08130105134000519,0.07274048054497542,0.06901982525635939,0.008560570795029768,0.003720655288616037,0.0
80,5,10,51,0.07670512312644166,0.060487101319486425,0.05604871166684864,0.016218021806955238,0.004438389652637785,0.1
80,5,10,52,0.08674634023726879,0.05275528099937368,0.04574529429232514,0.03399105923789511,0.0070099867070485405,0.1
80,5,10,53,0.07215243732350832,0.06110928040725053,0.056433238611620196,0.01104315691625779,0.004676041795630331,0.15
80,5,10,54,0.05949369566960404,0.05155115199273205,0.04820397410059051,0.007942543676871985,0.003347177892141541,0.1
80,5,10,55,0.09352046566555562,0.08344317088610993,0.0761038419420838,0.010077294779445689,0.007339328944026127,0.2
80,5,10,56,0.04708400635385776,0.03902781764365412,0.03656071966369473,0.008056188710203638,0.002467097979959393,0.05
80,5,10,57,0.0833351742132254,0.04438190575380187,0.04115107946725489,0.038953268459423526,0.0032308262865469797,0.1
80,5,10,58,0.06941591667037705,0.0666369588724687,0.052745402660238784,0.002778957797908349,0.01389155621222992,0.05
80,5,10,59,0.046671283161604724,0.02282490345362404,0.02063634119181041,0.023846379707980682,0.0021885622618136313,0.15
80,5,10,60,0.06340741741270708,0.03811612790834542,0.035091764237278715,0.025291289504361665,0.0030243636710667043,0.0
80,5,10,61,0.05469000722788922,0.03790283651219666,0.03379469553421796,0.016787170715692558,0.004108140977978701,0.2
80,5,10,62,0.042571039047471844,0.039584175829685306,0.03303069241375041,0.002986863217786538,0.0065534834159348965,0.0
80,5,10,63,0.048300546105142644,0.03264275707784857,0.029305166233653455,0.015657789027294075,0.0033375908441951145,0.2
80,5,10,64,0.04887807068682175,0.04043579411594775,0.04000109838736651,0.008442276570874,0.00043469572858123584,0.05
80,5,10,65,0.04827789510329228,0.044972857170691466,0.04296880376689316,0.003305037932600813,0.002004053403798306,0.05
80,5,10,66,0.05181935609671787,0.03169505694062327,0.029731571212800685,0.020124299156094594,0.001963485727822588,0.15
80,5,10,67,0.09092590448226237,0.0483695606118166,0.04746985716653503,0.04255634387044577,0.0008997034452815703,0.1
80,5,10,68,0.07312892180641564,0.04134352723842184,0.02730356329380096,0.0317853945679938,0.014039963944620884,0.1
80,5,10,69,0.10689971062219196,0.05181067366951454,0.04499294317206054,0.05508903695267742,0.006817730497454003,0.4
80,5,10,70,0.07654028698706483,0.031419843319619375,0.026213708347932838,0.045120443667445456,0.005206134971686538,0.0
80,5,10,71,0.06419789998464473,0.03518097954445468,0.03310941541963452,0.029016920440190053,0.002071564124820159,0.05
80,5,10,72,0.08116040742411493,0.06609866437893115,0.0556199485252228,0.015061743045183776,0.010478715853708354,0.2
80,5,10,73,0.061487469794897644,0.04353775913351106,0.03565126104822287,0.017949710661386585,0.007886498085288192,0.1
80,5,10,74,0.06268075594910112,0.04162933524420904,0.036007753852460175,0.021051420704892083,0.005621581391748863,0.1
80,5,10,75,0.09402143293032256,0.039596146595437184,0.033410085000179515,0.05442528633488537,0.006186061595257669,0.1
